时间,振动幅值,温度
0.438208,-0.80128,24.949
0.438229,-0.854699,24.523
0.43825,-0.736593,25.007
0.438271,-0.456563,24.94
0.438292,-0.101829,24.984
0.438312,0.259999,25.26
0.438333,0.587188,25.361
0.438354,0.842179,24.932
0.438375,0.972387,24.874
0.438396,0.92022,25.277
0.438417,0.689435,25.091
0.438438,0.336788,24.693
0.438458,-0.045072,24.903
0.438479,-0.371844,24.346
0.4385,-0.597204,24.514
0.438521,-0.71364,24.981
0.438542,-0.725743,25.177
0.438562,-0.622661,24.96
0.438583,-0.412325,25.386
0.438604,-0.132712,24.713
0.438625,0.14398,25.087
0.438646,0.328859,24.952
0.438667,0.410656,24.992
0.438688,0.408987,24.747
0.438708,0.330111,24.913
0.438729,0.208249,24.984
0.43875,0.048411,25.283
0.438771,-0.138555,25.199
0.438792,-0.295889,24.841
0.438812,-0.387703,25.212
0.438833,-0.386033,24.817
0.438854,-0.298393,25.46
0.438875,-0.169855,25.023
0.438896,-0.035056,24.948
0.438917,0.061765,24.924
0.438938,0.123113,24.442
0.438958,0.170272,25.351
0.438979,0.20032,25.181
0.439,0.202407,25.273
0.439021,0.152327,24.963
0.439042,0.0939,24.876
0.439062,0.05634,25.131
0.439083,0.052167,24.526
0.439104,0.100577,25.203
0.439125,0.147319,24.87
0.439146,0.172359,24.577
0.439167,0.176115,25.686
0.439188,0.166516,25.029
0.439208,0.161091,24.559
0.439229,0.119357,25.357
0.43925,0.032135,25.357
0.439271,-0.060931,25.133
0.439292,-0.127704,24.748
0.439312,-0.145649,25.028
0.439333,-0.116019,24.767
0.439354,-0.045907,24.439
0.439375,0.039647,25.511
0.439396,0.113932,24.897
0.439417,0.184461,24.863
0.439438,0.240384,25.229
0.439458,0.271684,25.295
0.439479,0.260833,24.863
0.4395,0.189887,25.002
0.439521,0.085136,24.33
0.439542,-0.026292,24.961
0.439562,-0.123948,24.843
0.439583,-0.207832,25.273
0.439604,-0.286291,24.741
0.439625,-0.342631,24.637
0.439646,-0.363497,24.874
0.439667,-0.323016,25.025
0.439688,-0.222439,25.258
0.439708,-0.108924,24.764
0.439729,0.011685,25.518
0.43975,0.109341,25.205
0.439771,0.185296,24.783
0.439792,0.266676,24.707
0.439812,0.311748,24.9
0.439833,0.308409,24.889
0.439854,0.249983,24.471
0.439875,0.140641,24.861
0.439896,-0.005843,25.305
0.439917,-0.173193,24.993
0.439938,-0.311331,24.729
0.439958,-0.391876,24.516
0.439979,-0.415247,24.779
0.44,-0.379773,24.799
0.440021,-0.268345,24.594
0.440042,-0.090561,24.867
0.440062,0.119357,25.219
0.440083,0.323433,24.928
0.440104,0.486611,24.407
0.440125,0.580093,25.61
0.440146,0.611811,25.231
0.440167,0.571329,24.594
0.440188,0.432357,25.192
0.440208,0.209084,25.396
0.440229,-0.067191,25.098
0.44025,-0.327607,25.414
0.440271,-0.52584,25.089
0.440292,-0.640607,25.061
0.440312,-0.651457,24.981
0.440333,-0.552967,24.689
0.440354,-0.353899,25.154
0.440375,-0.084719,25.123
0.440396,0.213675,24.967
0.440417,0.492871,25.01
0.440438,0.701955,25.465
0.440458,0.800028,25.14
0.440479,0.779161,24.901
0.4405,0.633929,25.248
0.440521,0.377687,24.847
0.440542,0.060513,24.532
0.440562,-0.275023,24.59
0.440583,-0.585936,25.09
0.440604,-0.814217,25.07
0.440625,-0.911456,24.289
0.440646,-0.860541,24.565
0.440667,-0.682757,25.11
0.440688,-0.411908,24.352
0.440708,-0.090144,25.032
0.440729,0.238297,25.018
0.44075,0.530848,24.863
0.440771,0.745775,24.986
0.440792,0.829659,24.741
0.440812,0.749531,24.844
0.440833,0.535439,24.58
0.440854,0.239967,24.686
0.440875,-0.076372,25.371
0.440896,-0.384364,25.224
0.440917,-0.636016,25.009
0.440938,-0.781248,24.99
0.440958,-0.790012,25.247
0.440979,-0.66356,24.796
0.441,-0.454059,25.139
0.441021,-0.193225,24.235
0.441042,0.065104,24.723
0.441062,0.286708,24.764
0.441083,0.446547,25.183
0.441104,0.522084,24.892
0.441125,0.529596,24.542
0.441146,0.439452,24.775
0.441167,0.275857,25.022
0.441188,0.102664,25.105
0.441208,-0.06886,24.98
0.441229,-0.196564,24.869
0.44125,-0.273771,24.851
0.441271,-0.310079,24.958
0.441292,-0.289629,24.809
0.441312,-0.220352,25.171
0.441333,-0.105585,24.539
0.441354,0.0313,25.611
0.441375,0.152744,24.858
0.441396,0.235376,25.385
0.441417,0.288795,24.98
0.441438,0.328441,25.065
0.441458,0.337205,25.643
0.441479,0.316756,24.65
0.4415,0.262085,24.765
0.441521,0.168185,24.677
0.441542,0.074703,25.006
0.441562,-0.010016,25.889
0.441583,-0.08764,24.79
0.441604,-0.141476,24.803
0.441625,-0.180288,25.248
0.441646,-0.187383,24.639
0.441667,-0.161091,25.085
0.441688,-0.111011,24.923
0.441708,-0.032552,24.364
0.441729,0.035473,25.067
0.44175,0.067608,25.329
0.441771,0.070529,25.168
0.441792,0.060513,25.134
0.441812,0.053001,25.07
0.441833,0.048411,24.775
0.441854,0.046324,24.999
0.441875,0.038812,24.872
0.441896,0.037977,24.515
0.441917,0.054253,24.343
0.441938,0.046324,24.803
0.441958,0.002087,25.15
0.441979,-0.081797,24.803
0.442,-0.165264,24.973
0.442021,-0.175697,24.997
0.442042,-0.099743,25.021
0.442062,0.085553,25.08
0.442083,0.32552,25.468
0.442104,0.522084,24.724
0.442125,0.671072,25.365
0.442146,0.770815,25.195
0.442167,0.755373,25.293
0.442188,0.526675,25.412
0.442208,0.031717,24.753
0.442229,-0.693191,25.067
0.44225,-1.441887,25.04
0.442271,-1.928915,24.908
0.442292,-2.04076,24.723
0.442312,-1.753217,24.949
0.442333,-1.174793,24.647
0.442354,-0.424428,24.649
0.442375,0.528761,25.112
0.442396,1.540795,24.792
0.442417,2.40384,24.472
0.442438,2.877931,24.668
0.442458,2.679697,24.759
0.442479,1.85296,24.935
0.4425,0.610976,24.74
0.442521,-0.762468,25.066
0.442542,-1.979412,25.185
0.442562,-2.941783,25.162
0.442583,-3.465119,25.178
0.442604,-3.406275,24.873
0.442625,-2.744384,25.134
0.442646,-1.458997,25.457
0.442667,0.20032,24.625
0.442688,1.871323,25.112
0.442708,3.23016,25.623
0.442729,3.957572,25.096
0.44275,3.935036,25.264
0.442771,3.19886,25.268
0.442792,1.885929,24.942
0.442812,0.269597,24.522
0.442833,-1.388051,24.309
0.442854,-2.772763,25.032
0.442875,-3.585311,25.185
0.442896,-3.694235,24.735
0.442917,-3.097031,24.579
0.442938,-1.989428,24.845
0.442958,-0.620575,25.055
0.442979,0.786673,25.247
0.443,2.026153,24.671
0.443021,2.903805,24.812
0.443042,3.2239,25.607
0.443062,2.925089,25.173
0.443083,2.083328,25.02
0.443104,0.953607,25.395
0.443125,-0.160256,24.809
0.443146,-1.092161,25.248
0.443167,-1.741949,24.897
0.443188,-2.062879,24.994
0.443208,-2.019893,24.766
0.443229,-1.583363,24.641
0.44325,-0.825068,24.374
0.443271,0.085971,25.13
0.443292,0.927732,24.868
0.443312,1.504487,24.84
0.443333,1.726508,24.907
0.443354,1.588788,24.899
0.443375,1.151423,24.736
0.443396,0.515824,24.959
0.443417,-0.184879,24.675
0.443438,-0.809209,25.194
0.443458,-1.20818,24.919
0.443479,-1.264937,25.109
0.4435,-0.965292,24.934
0.443521,-0.371844,24.922
0.443542,0.350143,24.73
0.443562,0.988663,25.223
0.443583,1.404744,25.146
0.443604,1.493636,24.708
0.443625,1.236976,24.677
0.443646,0.683592,25.198
0.443667,-0.076372,25.59
0.443688,-0.882243,24.54
0.443708,-1.567921,24.515
0.443729,-1.965223,24.586
0.44375,-1.956041,25.283
0.443771,-1.552897,24.911
0.443792,-0.846352,25.406
0.443812,0.042985,24.929
0.443833,0.935244,24.694
0.443854,1.678097,24.738
0.443875,2.142589,25.144
0.443896,2.208945,24.735
0.443917,1.85922,25.398
0.443938,1.165612,24.706
0.443958,0.271267,24.962
0.443979,-0.673159,25.08
0.444,-1.524101,24.714
0.444021,-2.141755,25.49
0.444042,-2.428463,24.243
0.444062,-2.30368,25.316
0.444083,-1.767824,24.779
0.444104,-0.911873,24.887
0.444125,0.126452,25.467
0.444146,1.165195,25.086
0.444167,2.016137,25.253
0.444188,2.521945,25.091
0.444208,2.584128,24.848
0.444229,2.156361,24.822
0.44425,1.317939,24.575
0.444271,0.26292,25.152
0.444292,-0.82632,25.325
0.444312,-1.748627,24.695
0.444333,-2.337901,24.777
0.444354,-2.498575,25.134
0.444375,-2.211032,25.182
0.444396,-1.538708,25.317
0.444417,-0.593865,24.952
0.444438,0.427349,24.765
0.444458,1.328789,24.77
0.444479,1.949781,24.944
0.4445,2.173472,25.085
0.444521,1.9719,24.893
0.444542,1.425611,24.967
0.444562,0.659804,24.935
0.444583,-0.172359,24.833
0.444604,-0.908535,25.369
0.444625,-1.436044,25.595
0.444646,-1.654727,24.766
0.444667,-1.560409,25.444
0.444688,-1.185644,24.753
0.444708,-0.604299,25.241
0.444729,0.045072,25.684
0.44475,0.659387,25.297
0.444771,1.125548,24.794
0.444792,1.362176,24.774
0.444812,1.3459,25.059
0.444833,1.079641,25.022
0.444854,0.622244,25.595
0.444875,0.082632,25.273
0.444896,-0.446964,25.28
0.444917,-0.862211,24.769
0.444938,-1.100508,25.09
0.444958,-1.125965,25.025
0.444979,-0.921472,24.892
0.445,-0.524588,24.527
0.445021,0.004173,24.82
0.445042,0.539195,25.236
0.445062,0.973639,25.013
0.445083,1.243236,24.826
0.445104,1.281631,25.076
0.445125,1.055853,24.939
0.445146,0.628087,24.591
0.445167,0.095152,25.264
0.445188,-0.449051,24.868
0.445208,-0.898519,24.783
0.445229,-1.177297,25.171
0.44525,-1.20818,25.148
0.445271,-0.974891,24.951
0.445292,-0.546289,25.107
0.445312,0.002504,25.059
0.445333,0.547541,25.079
0.445354,0.995757,24.765
0.445375,1.270363,25.227
0.445396,1.274536,24.989
0.445417,1.042081,24.772
0.445438,0.631843,24.687
0.445458,0.121027,24.512
0.445479,-0.390207,25.451
0.4455,-0.805036,24.965
0.445521,-1.037908,24.221
0.445542,-1.061696,24.77
0.445562,-0.872227,25.111
0.445583,-0.506225,25.135
0.445604,-0.029631,25.094
0.445625,0.447381,24.832
0.445646,0.836336,24.645
0.445667,1.069625,25.386
0.445688,1.087571,24.819
0.445708,0.898519,24.803
0.445729,0.532517,25.056
0.44575,0.077207,24.82
0.445771,-0.367671,25.733
0.445792,-0.75746,25.015
0.445812,-1.013703,25.144
0.445833,-1.078389,24.975
0.445854,-0.934409,25.074
0.445875,-0.592196,24.417
0.445896,-0.149823,24.502
0.445917,0.299228,24.854
0.445938,0.686513,25.15
0.445958,0.935661,25.06
0.445979,0.994923,24.958
0.446,0.841344,24.721
0.446021,0.509564,25.353
0.446042,0.08138,25.333
0.446062,-0.344717,24.734
0.446083,-0.6886,24.689
0.446104,-0.906448,24.962
0.446125,-0.936913,24.753
0.446146,-0.785004,25.131
0.446167,-0.496209,24.963
0.446188,-0.116436,24.887
0.446208,0.255408,25.052
0.446229,0.563817,25.531
0.44625,0.753287,25.008
0.446271,0.76998,24.586
0.446292,0.636016,25.095
0.446312,0.389372,25.396
0.446333,0.074285,24.885
0.446354,-0.232455,24.558
0.446375,-0.496209,24.911
0.446396,-0.681088,24.682
0.446417,-0.737845,24.825
0.446438,-0.666481,25.159
0.446458,-0.472004,25.099
0.446479,-0.1878,25.298
0.4465,0.105168,24.787
0.446521,0.358907,24.728
0.446542,0.546289,24.84
0.446562,0.622661,24.69
0.446583,0.596369,25.04
0.446604,0.460319,24.684
0.446625,0.232037,24.917
0.446646,-0.024205,24.922
0.446667,-0.265424,25.319
0.446688,-0.426932,24.988
0.446708,-0.491201,25.13
0.446729,-0.461571,25.526
0.44675,-0.351812,25.418
0.446771,-0.201989,25.423
0.446792,-0.040481,25.08
0.446812,0.097656,24.585
0.446833,0.198651,25.113
0.446854,0.247061,25.386
0.446875,0.239549,25.197
0.446896,0.183209,24.958
0.446917,0.102664,24.368
0.446938,0.024205,24.791
0.446958,-0.048828,24.864
0.446979,-0.098073,25.08
0.447,-0.116853,24.918
0.447021,-0.080128,24.994
0.447042,-0.021701,24.76
0.447062,0.041733,24.64
0.447083,0.099325,25.024
0.447104,0.108089,25.22
0.447125,0.083884,24.579
0.447146,0.030465,25.058
0.447167,-0.032969,25.292
0.447188,-0.082632,25.256
0.447208,-0.1252,25.355
0.447229,-0.147319,24.782
0.44725,-0.124365,25.362
0.447271,-0.04382,25.155
0.447292,0.080963,25.138
0.447312,0.203659,24.673
0.447333,0.303819,25.294
0.447354,0.366836,24.918
0.447375,0.355151,24.565
0.447396,0.273353,24.874
0.447417,0.145649,25.211
0.447438,-0.003339,25.177
0.447458,-0.148988,24.742
0.447479,-0.252487,24.958
0.4475,-0.282952,24.957
0.447521,-0.241219,24.949
0.447542,-0.121027,25.453
0.447562,0.032969,25.02
0.447583,0.188635,25.498
0.447604,0.310079,25.493
0.447625,0.363915,24.899
0.447646,0.374765,25.368
0.447667,0.313417,24.806
0.447688,0.194895,24.457
0.447708,0.059261,24.717
0.447729,-0.075537,25.073
0.44775,-0.166933,25.291
0.447771,-0.216179,25.358
0.447792,-0.226612,24.923
0.447812,-0.20658,25.067
0.447833,-0.169855,24.998
0.447854,-0.109759,24.696
0.447875,-0.037143,24.691
0.447896,0.030048,24.612
0.447917,0.058009,25.142
0.447938,0.042568,25.604
0.447958,0.00626,24.892
0.447979,-0.037143,24.786
0.448,-0.07512,24.581
0.448021,-0.111428,25.098
0.448042,-0.151909,24.711
0.448062,-0.176949,25.426
0.448083,-0.194895,24.579
0.448104,-0.202407,25.636
0.448125,-0.180288,24.825
0.448146,-0.147319,24.65
0.448167,-0.112263,24.731
0.448188,-0.098073,24.653
0.448208,-0.098491,24.948
0.448229,-0.085553,24.88
0.44825,-0.079711,25.332
0.448271,-0.078459,25.596
0.448292,-0.072616,25.417
0.448312,-0.065104,24.775
0.448333,-0.0313,25.221
0.448354,0.028796,25.06
0.448375,0.090561,24.869
0.448396,0.126869,24.947
0.448417,0.124365,25.464
0.448438,0.088892,24.693
0.448458,0.047576,25.192
0.448479,0.003756,25.264
0.4485,-0.044237,24.643
0.448521,-0.076372,25.699
0.448542,-0.110176,24.97
0.448562,-0.117688,24.637
0.448583,-0.084301,24.884
0.448604,-0.026292,24.844
0.448625,0.052167,25.127
0.448646,0.115601,24.997
0.448667,0.149405,24.564
0.448688,0.169855,25.189
0.448708,0.164847,24.8
0.448729,0.134381,24.876
0.44875,0.090561,25.396
0.448771,0.011268,25.66
0.448792,-0.082215,24.954
0.448812,-0.142311,25.202
0.448833,-0.156917,24.523
0.448854,-0.123948,25.358
0.448875,-0.066773,25.184
0.448896,-0.002921,25.082
0.448917,0.071781,24.807
0.448938,0.151492,24.882
0.448958,0.226195,24.917
0.448979,0.27544,24.845
0.449,0.275857,25.327
0.449021,0.222021,24.878
0.449042,0.143145,25.011
0.449062,0.059679,25.316
0.449083,-0.013355,25.133
0.449104,-0.055088,25.219
0.449125,-0.078459,25.085
0.449146,-0.071781,25.09
0.449167,-0.029213,25.319
0.449188,0.033387,25.006
0.449208,0.098073,25.314
0.449229,0.130208,25.015
0.44925,0.121444,25.425
0.449271,0.082215,25.203
0.449292,0.032552,25.038
0.449312,-0.001252,25.326
0.449333,-0.016276,25.439
0.449354,-0.020449,25.264
0.449375,-0.016276,24.9
0.449396,-0.001252,24.705
0.449417,0.037977,25.365
0.449438,0.101412,25.083
0.449458,0.174028,24.904
0.449479,0.227864,25.692
0.4495,0.230368,24.392
0.449521,0.190304,24.693
0.449542,0.127287,25.079
0.449562,0.044237,24.814
0.449583,-0.049245,25.086
0.449604,-0.148571,25.031
0.449625,-0.227029,25.011
0.449646,-0.244557,24.848
0.449667,-0.203241,24.507
0.449688,-0.090561,24.779
0.449708,0.060096,24.687
0.449729,0.199485,25.537
0.44975,0.313,24.998
0.449771,0.369757,25.052
0.449792,0.368088,24.793
0.449812,0.295889,24.89
0.449833,0.156083,24.533
0.449854,-0.01878,24.853
0.449875,-0.211171,24.613
0.449896,-0.370592,24.848
0.449917,-0.460736,24.811
0.449938,-0.484524,24.73
0.449958,-0.439452,25.039
0.449979,-0.334701,25.37
0.45,-0.182792,24.783
0.450021,0.003339,25.262
0.450042,0.194477,25.627
0.450062,0.3443,25.075
0.450083,0.399805,24.689
0.450104,0.353064,24.851
0.450125,0.227029,25.248
0.450146,0.060931,24.893
0.450167,-0.103499,24.863
0.450188,-0.269597,25.313
0.450208,-0.411908,24.788
0.450229,-0.490367,24.956
0.45025,-0.494957,24.507
0.450271,-0.398971,24.847
0.450292,-0.240384,24.802
0.450312,-0.062183,25.195
0.450333,0.111428,24.66
0.450354,0.245809,24.887
0.450375,0.338457,25.185
0.450396,0.359324,24.928
0.450417,0.312165,24.97
0.450438,0.214927,24.638
0.450458,0.072616,24.923
0.450479,-0.061348,24.888
0.4505,-0.154831,24.723
0.450521,-0.194477,24.473
0.450542,-0.195729,25.131
0.450562,-0.179453,24.854
0.450583,-0.122279,25.158
0.450604,-0.039229,25.197
0.450625,0.072616,24.952
0.450646,0.191973,24.897
0.450667,0.270849,24.443
0.450688,0.315087,24.907
0.450708,0.289629,25.175
0.450729,0.209084,25.169
0.45075,0.108507,24.896
0.450771,-0.010433,24.838
0.450792,-0.103499,25.028
0.450812,-0.171524,25.09
0.450833,-0.188635,25.118
0.450854,-0.128956,24.153
0.450875,-0.027127,24.904
0.450896,0.104751,24.886
0.450917,0.219935,24.787
0.450938,0.302984,24.819
0.450958,0.343883,24.216
0.450979,0.332615,24.992
0.451,0.295889,25.308
0.451021,0.223273,24.84
0.451042,0.126869,24.574
0.451062,0.0313,25.258
0.451083,-0.039229,25.291
0.451104,-0.05008,24.654
0.451125,-0.015859,24.942
0.451146,0.045489,25.211
0.451167,0.113515,25.266
0.451188,0.160256,25.128
0.451208,0.181957,25.246
0.451229,0.156083,24.968
0.45125,0.095152,25.059
0.451271,0.040481,25.204
0.451292,0.024623,25.142
0.451312,0.090979,25.138
0.451333,0.255408,25.139
0.451354,0.487445,24.728
0.451375,0.725743,25.088
0.451396,0.863045,24.596
0.451417,0.820477,25.132
0.451438,0.589275,25.144
0.451458,0.203659,25.125
0.451479,-0.318843,24.341
0.4515,-0.950268,24.987
0.451521,-1.632608,25.51
0.451542,-2.175141,24.839
0.451562,-2.301593,24.802
0.451583,-2.079155,24.736
0.451604,-1.579607,24.844
0.451625,-0.853864,25.022
0.451646,0.037143,25.167
0.451667,1.189817,25.119
0.451688,2.398415,25.064
0.451708,3.347013,25.092
0.451729,3.719692,24.914
0.45175,3.262295,25.235
0.451771,2.122557,25.117
0.451792,0.578424,24.975
0.451812,-1.124296,24.949
0.451833,-2.693052,25.36
0.451854,-3.910831,24.817
0.451875,-4.542256,25.163
0.451896,-4.382,25.003
0.451917,-3.371636,24.604
0.451938,-1.622592,24.884
0.451958,0.536273,25.146
0.451979,2.676359,24.812
0.452,4.379913,25.193
0.452021,5.33352,25.795
0.452042,5.321835,24.768
0.452062,4.355291,24.385
0.452083,2.619184,25.104
0.452104,0.440287,25.14
0.452125,-1.768241,24.436
0.452146,-3.639564,24.23
0.452167,-4.839397,25.076
0.452188,-5.236281,25.536
0.452208,-4.809349,25.475
0.452229,-3.627044,24.703
0.45225,-1.90304,24.963
0.452271,0.11268,25.045
0.452292,2.1597,25.165
0.452312,3.857412,24.914
0.452333,4.7889,24.763
0.452354,4.792239,24.904
0.452375,3.882452,25.018
0.452396,2.338319,25.027
0.452417,0.581345,24.907
0.452438,-1.10802,24.952
0.452458,-2.515268,25.36
0.452479,-3.459276,25.362
0.4525,-3.745984,25.057
0.452521,-3.299437,25.139
0.452542,-2.227725,25.68
0.452562,-0.825068,24.997
0.452583,0.54462,24.447
0.452604,1.667247,24.755
0.452625,2.414273,24.734
0.452646,2.708493,25.089
0.452667,2.501496,24.961
0.452688,1.810809,25.294
0.452708,0.822564,25.254
0.452729,-0.224525,24.961
0.45275,-1.103847,25.171
0.452771,-1.603395,25.364
0.452792,-1.685609,24.838
0.452812,-1.360089,25.034
0.452833,-0.708215,25.219
0.452854,0.023371,25.699
0.452875,0.699868,25.362
0.452896,1.169785,24.713
0.452917,1.32086,25.837
0.452938,1.12054,25.038
0.452958,0.518328,24.826
0.452979,-0.307157,25.167
0.453,-1.121792,25.189
0.453021,-1.726508,24.953
0.453042,-1.947277,25.159
0.453062,-1.775753,25.595
0.453083,-1.231133,24.586
0.453104,-0.376852,25.54
0.453125,0.636433,25.217
0.453146,1.610907,24.954
0.453167,2.314948,25.184
0.453188,2.59164,24.792
0.453208,2.332059,24.894
0.453229,1.581693,24.846
0.45325,0.516659,24.632
0.453271,-0.722821,25.421
0.453292,-1.93434,25.51
0.453312,-2.8796,25.203
0.453333,-3.373723,24.441
0.453354,-3.262712,24.97
0.453375,-2.546151,24.564
0.453396,-1.351743,24.747
0.453417,0.127287,25.008
0.453438,1.609237,25.047
0.453458,2.859985,24.742
0.453479,3.657927,24.956
0.4535,3.819435,25.268
0.453521,3.291091,24.783
0.453542,2.130069,24.963
0.453562,0.575085,24.514
0.453583,-1.047924,24.498
0.453604,-2.463101,24.752
0.453625,-3.431732,25.384
0.453646,-3.814427,24.896
0.453667,-3.580303,24.944
0.453688,-2.740211,25.135
0.453708,-1.414343,25.169
0.453729,0.164429,25.352
0.45375,1.710649,25.037
0.453771,2.950964,24.439
0.453792,3.672951,25.39
0.453812,3.744732,24.887
0.453833,3.153788,24.913
0.453854,2.020311,25.03
0.453875,0.605551,25.024
0.453896,-0.819225,25.363
0.453917,-2.029075,25.327
0.453938,-2.810323,25.677
0.453958,-3.064479,25.267
0.453979,-2.755652,25.211
0.454,-1.952285,25.247
0.454021,-0.858037,24.808
0.454042,0.345969,24.9
0.454062,1.463588,25.023
0.454083,2.286152,24.804
0.454104,2.668012,24.731
0.454125,2.521945,25.413
0.454146,1.888016,24.553
0.454167,0.953607,24.923
0.454188,-0.072616,24.711
0.454208,-0.989915,25.145
0.454229,-1.641372,24.946
0.45425,-1.950616,25.085
0.454271,-1.88426,24.96
0.454292,-1.454824,25.319
0.454312,-0.741184,24.818
0.454333,0.091396,25.257
0.454354,0.858455,24.744
0.454375,1.411839,25.058
0.454396,1.665995,24.598
0.454417,1.576685,24.984
0.454438,1.158935,24.976
0.454458,0.541281,25.392
0.454479,-0.147319,24.89
0.4545,-0.777075,24.701
0.454521,-1.202755,24.95
0.454542,-1.355081,24.812
0.454562,-1.20192,25.317
0.454583,-0.779996,24.759
0.454604,-0.203241,25.031
0.454625,0.393963,24.804
0.454646,0.889755,25.124
0.454667,1.208597,24.896
0.454688,1.2833,25.066
0.454708,1.077555,24.883
0.454729,0.624748,24.451
0.45475,0.030048,24.927
0.454771,-0.567156,25.056
0.454792,-1.029144,24.79
0.454812,-1.254921,25.023
0.454833,-1.202337,25.107
0.454854,-0.872227,24.826
0.454875,-0.348473,25.266
0.454896,0.251235,24.828
0.454917,0.82006,25.136
0.454938,1.253669,25.36
0.454958,1.443139,25.392
0.454979,1.305419,25.17
0.455,0.878487,25.208
0.455021,0.263755,25.054
0.455042,-0.406483,24.757
0.455062,-0.994923,24.491
0.455083,-1.414343,24.927
0.455104,-1.600056,25.265
0.455125,-1.514503,24.87
0.455146,-1.148084,25.088
0.455167,-0.546707,24.778
0.455188,0.158587,25.251
0.455208,0.815887,25.089
0.455229,1.303332,25.2
0.45525,1.524101,24.986
0.455271,1.467344,25.07
0.455292,1.160604,25.085
0.455312,0.647701,25.157
0.455333,0.024623,24.852
0.455354,-0.623496,24.555
0.455375,-1.150171,25.451
0.455396,-1.431871,25.094
0.455417,-1.429367,24.98
0.455438,-1.134312,25.07
0.455458,-0.644363,25.174
0.455479,-0.053419,25.126
0.4555,0.5321,25.046
0.455521,0.996592,24.834
0.455542,1.296655,24.889
0.455562,1.343396,24.568
0.455583,1.124713,25.105
0.455604,0.698199,25.575
0.455625,0.159839,24.654
0.455646,-0.348473,25.048
0.455667,-0.761633,25.503
0.455688,-1.006608,24.997
0.455708,-1.040829,25.097
0.455729,-0.899771,25.224
0.45575,-0.590109,24.733
0.455771,-0.177784,24.844
0.455792,0.23788,24.923
0.455812,0.597621,25.238
0.455833,0.818808,24.967
0.455854,0.887668,25.035
0.455875,0.812965,25.26
0.455896,0.631008,25.274
0.455917,0.402309,24.932
0.455938,0.132712,25.284
0.455958,-0.111011,25.368
0.455979,-0.29422,24.913
0.456,-0.396884,25.112
0.456021,-0.398971,25.014
0.456042,-0.337623,25.028
0.456062,-0.22536,25.055
0.456083,-0.114767,24.787
0.456104,-0.016693,24.789
0.456125,0.065939,24.646
0.456146,0.113515,24.854
0.456167,0.151492,25.005
0.456188,0.158587,24.173
0.456208,0.145232,24.816
0.456229,0.13146,25.009
0.45625,0.121444,24.761
0.456271,0.133964,25.339
0.456292,0.134799,25.249
0.456312,0.133547,25.076
0.456333,0.120609,24.694
0.456354,0.064687,25.181
0.456375,-0.006677,24.806
0.456396,-0.103081,24.506
0.456417,-0.20032,24.653
0.456438,-0.284204,24.925
0.456458,-0.352229,25.392
0.456479,-0.361411,25.063
0.4565,-0.316756,24.757
0.456521,-0.212423,25.318
0.456542,-0.057175,25.658
0.456562,0.108089,24.664
0.456583,0.283369,24.735
0.456604,0.441121,24.931
0.456625,0.528761,25.143
0.456646,0.547541,25.122
0.456667,0.473256,25.1
0.456688,0.313417,25.217
0.456708,0.10642,24.927
0.456729,-0.138137,24.665
0.45675,-0.366419,24.601
0.456771,-0.546289,25.652
0.456792,-0.641024,25.248
0.456812,-0.612645,25.249
0.456833,-0.480351,25.013
0.456854,-0.253321,24.195
0.456875,0.009181,25.036
0.456896,0.266259,24.528
0.456917,0.493705,25.394
0.456938,0.628504,25.172
0.456958,0.665229,25.417
0.456979,0.588023,24.93
0.457,0.424011,24.554
0.457021,0.205328,24.529
0.457042,-0.059679,25.385
0.457062,-0.294637,24.579
0.457083,-0.483272,25.03
0.457104,-0.609724,24.901
0.457125,-0.647284,24.773
0.457146,-0.603464,25.123
0.457167,-0.477429,25.089
0.457188,-0.309661,25.03
0.457208,-0.115601,24.462
0.457229,0.082215,25.035
0.45725,0.231203,25.277
0.457271,0.333032,24.844
0.457292,0.377687,25.113
0.457312,0.357655,25.113
0.457333,0.297141,24.72
0.457354,0.191139,24.863
0.457375,0.073868,25.112
0.457396,-0.033387,24.644
0.457417,-0.129373,25.441
0.457438,-0.184879,25.632
0.457458,-0.220769,25.442
0.457479,-0.210753,25.262
0.4575,-0.157752,25.24
0.457521,-0.088892,24.817
0.457542,0.008347,25.181
0.457562,0.082215,24.467
0.457583,0.138972,25.763
0.457604,0.174445,25.584
0.457625,0.176949,24.973
0.457646,0.183627,24.781
0.457667,0.159839,25.529
0.457688,0.119775,25.092
0.457708,0.071781,24.7
0.457729,0.000835,24.875
0.45775,-0.041733,25.252
0.457771,-0.076372,24.582
0.457792,-0.094735,25.373
0.457812,-0.085136,24.615
0.457833,-0.079711,25.173
0.457854,-0.05008,25.359
0.457875,-0.010433,24.997
0.457896,0.033804,25.439
0.457917,0.054253,25.284
0.457938,0.020867,25.134
0.457958,-0.026709,24.865
0.457979,-0.08764,24.955
0.458,-0.128956,25.31
0.458021,-0.156083,24.868
0.458042,-0.17528,24.788
0.458062,-0.148571,24.467
0.458083,-0.092231,25.709
0.458104,0.013355,24.614
0.458125,0.136885,25.37
0.458146,0.23162,24.997
0.458167,0.2817,24.387
0.458188,0.259581,25.341
0.458208,0.188635,24.939
0.458229,0.086388,25.357
0.45825,-0.033804,25.66
0.458271,-0.146901,25.133
0.458292,-0.242471,24.81
0.458312,-0.284621,25.239
0.458333,-0.254991,25.479
