时间,振动幅值,温度
0.428333,0.085741,25.034
0.428354,0.112652,24.661
0.428375,0.138521,24.779
0.428396,0.123292,25.268
0.428417,0.069678,24.801
0.428438,-0.042975,25.137
0.428458,-0.126838,24.808
0.428479,-0.158339,24.909
0.4285,-0.14916,24.64
0.428521,-0.078022,24.848
0.428542,-0.015438,25.175
0.428562,0.038802,25.291
0.428583,0.078439,24.821
0.428604,0.097423,25.004
0.428625,0.087827,24.252
0.428646,0.024199,24.372
0.428667,-0.059247,25.374
0.428688,-0.154375,24.409
0.428708,-0.234275,24.587
0.428729,-0.238239,25.054
0.42875,-0.176489,25.383
0.428771,-0.083863,24.805
0.428792,0.000209,25.764
0.428812,0.076353,24.598
0.428833,0.142484,25.059
0.428854,0.147074,25.521
0.428875,0.120162,25.042
0.428896,0.051111,24.935
0.428917,-0.068217,25.43
0.428938,-0.165641,24.65
0.428958,-0.212788,25.684
0.428979,-0.185042,25.218
0.429,-0.116199,24.508
0.429021,-0.02858,24.472
0.429042,0.073433,25.374
0.429062,0.137686,24.788
0.429083,0.189631,25.137
0.429104,0.213831,25.303
0.429125,0.18525,25.189
0.429146,0.116825,24.924
0.429167,0.033587,25.242
0.429188,-0.025242,25.298
0.429208,-0.062793,24.787
0.429229,-0.062793,25.744
0.42925,-0.032753,24.968
0.429271,0.015438,25.439
0.429292,0.067591,24.655
0.429312,0.130385,25.685
0.429333,0.180661,25.059
0.429354,0.166684,24.388
0.429375,0.095963,25.139
0.429396,0.00146,24.864
0.429417,-0.063836,24.909
0.429438,-0.087201,25.188
0.429458,-0.053197,24.701
0.429479,0.016272,25.055
0.4295,0.083238,25.06
0.429521,0.135391,25.419
0.429542,0.16126,24.344
0.429562,0.166475,23.942
0.429583,0.133931,24.895
0.429604,0.061124,25.048
0.429625,-0.039846,25.177
0.429646,-0.10994,25.209
0.429667,-0.120371,24.877
0.429688,-0.08595,25.032
0.429708,-0.038177,25.461
0.429729,0.009179,24.634
0.42975,0.079691,24.958
0.429771,0.147074,24.888
0.429792,0.196933,24.687
0.429812,0.219463,24.968
0.429833,0.204026,24.453
0.429854,0.130593,25.208
0.429875,0.036716,25.014
0.429896,-0.028163,25.607
0.429917,-0.048399,25.552
0.429938,-0.032753,24.841
0.429958,-0.017732,25.541
0.429979,0.020027,24.703
0.43,0.052988,24.764
0.430021,0.085741,24.712
0.430042,0.108063,25.467
0.430062,0.093877,24.998
0.430083,0.051528,25.48
0.430104,-0.027537,24.956
0.430125,-0.090539,25.365
0.430146,-0.128507,25.131
0.430167,-0.124335,25.01
0.430188,-0.089705,25.219
0.430208,-0.0678,24.829
0.430229,-0.052362,24.945
0.43025,-0.035047,24.973
0.430271,0.011891,25.136
0.430292,0.056118,25.44
0.430312,0.062793,24.924
0.430333,0.036299,25.14
0.430354,-0.030041,25.433
0.430375,-0.091999,24.177
0.430396,-0.119537,25.116
0.430417,-0.106811,24.396
0.430438,-0.073224,25.506
0.430458,-0.053406,25.225
0.430479,-0.004798,25.305
0.4305,0.068217,24.925
0.430521,0.12204,25.228
0.430542,0.136017,25.173
0.430562,0.080943,25.371
0.430583,0.000626,25.269
0.430604,-0.065714,25.389
0.430625,-0.090748,24.803
0.430646,-0.052362,25.44
0.430667,-0.017941,25.236
0.430688,0.020862,25.113
0.430708,0.073433,25.186
0.430729,0.108063,25.098
0.43075,0.124335,24.89
0.430771,0.114947,24.992
0.430792,0.07531,24.928
0.430812,0.003546,24.776
0.430833,-0.069052,25.187
0.430854,-0.111192,25.656
0.430875,-0.106602,25.336
0.430896,-0.082612,25.6
0.430917,-0.044435,24.528
0.430938,0.006258,24.994
0.430958,0.063419,24.757
0.430979,0.124961,25.285
0.431,0.152706,24.678
0.431021,0.128924,25.297
0.431042,0.049025,25.442
0.431062,-0.068009,25.034
0.431083,-0.157922,25.112
0.431104,-0.185042,24.849
0.431125,-0.17628,25.205
0.431146,-0.138312,25.096
0.431167,-0.084281,25.073
0.431188,-0.030875,24.759
0.431208,0.033587,25.068
0.431229,0.096172,24.803
0.43125,0.125378,25.564
0.431271,0.100761,24.782
0.431292,0.02858,25.157
0.431312,-0.049025,25.112
0.431333,-0.085532,25.23
0.431354,-0.083863,25.219
0.431375,-0.061959,24.507
0.431396,-0.03922,24.593
0.431417,-0.020653,24.714
0.431438,0.006676,25.218
0.431458,0.038594,24.925
0.431479,0.059038,24.9
0.4315,0.03463,24.969
0.431521,-0.028372,24.532
0.431542,-0.086367,24.984
0.431562,-0.121831,25.368
0.431583,-0.100761,24.407
0.431604,-0.047147,24.615
0.431625,-0.005215,25.329
0.431646,0.032335,24.976
0.431667,0.070303,24.962
0.431688,0.112235,25.367
0.431708,0.137478,25.245
0.431729,0.121831,25.352
0.43175,0.05883,24.854
0.431771,-0.025242,25.62
0.431792,-0.081569,24.681
0.431812,-0.095963,25.15
0.431833,-0.075519,25.056
0.431854,-0.048816,24.952
0.431875,-0.031084,25.089
0.431896,-0.00459,24.482
0.431917,0.027954,24.615
0.431938,0.080108,24.836
0.431958,0.117659,24.799
0.431979,0.112652,25.146
0.432,0.078857,25.39
0.432021,0.018358,24.983
0.432042,-0.015855,25.326
0.432062,-0.022113,25.065
0.432083,-0.018984,24.741
0.432104,-0.010431,25.001
0.432125,-0.006884,24.88
0.432146,0.010639,25.261
0.432167,0.047147,25.315
0.432188,0.087827,25.364
0.432208,0.095754,25.324
0.432229,0.050902,25.027
0.43225,-0.01961,25.11
0.432271,-0.075936,25.188
0.432292,-0.091791,24.784
0.432312,-0.067174,24.972
0.432333,-0.030249,25.778
0.432354,-0.006884,24.806
0.432375,0.019401,24.973
0.432396,0.062793,24.649
0.432417,0.105977,24.767
0.432438,0.1356,24.943
0.432458,0.123709,25.138
0.432479,0.064462,24.966
0.4325,0.00459,24.683
0.432521,-0.01356,24.89
0.432542,-0.011265,24.72
0.432562,-0.011474,25.423
0.432583,-0.021696,25.11
0.432604,-0.027537,24.946
0.432625,-0.000834,24.751
0.432646,0.039011,24.862
0.432667,0.084906,24.84
0.432688,0.115782,25.058
0.432708,0.095546,24.949
0.432729,0.050902,24.67
0.43275,0.006467,25.516
0.432771,-0.011265,24.702
0.432792,-0.005841,25.002
0.432812,-0.02253,25.065
0.432833,-0.027537,24.841
0.432854,-0.018358,24.626
0.432875,0.022948,24.873
0.432896,0.086158,24.757
0.432917,0.121206,25.472
0.432938,0.11599,25.236
0.432958,0.045895,24.483
0.432979,-0.02107,25.174
0.433,-0.057161,25.032
0.433021,-0.064879,24.84
0.433042,-0.045478,24.35
0.433062,-0.041097,25.137
0.433083,-0.02566,24.833
0.433104,0.005841,24.755
0.433125,0.050694,24.898
0.433146,0.097423,25.018
0.433167,0.084698,24.546
0.433188,0.03463,25.353
0.433208,-0.022113,24.927
0.433229,-0.048399,24.734
0.43325,-0.033796,25.06
0.433271,-0.026286,25.019
0.433292,-0.004381,24.316
0.433312,0.008345,24.483
0.433333,0.017732,24.89
0.433354,0.054449,24.526
0.433375,0.085741,24.722
0.433396,0.10389,24.452
0.433417,0.080108,24.731
0.433438,0.026077,25.085
0.433458,-0.002503,25.576
0.433479,0.005215,24.953
0.4335,0.032961,24.84
0.433521,0.049025,24.512
0.433542,0.051528,25.005
0.433562,0.06175,24.727
0.433583,0.072598,24.95
0.433604,0.107646,24.871
0.433625,0.135391,24.818
0.433646,0.126212,24.759
0.433667,0.086367,25.393
0.433688,0.020653,24.635
0.433708,-0.008136,24.984
0.433729,-0.016481,24.799
0.43375,-0.014812,24.779
0.433771,-0.02566,25.424
0.433792,-0.050068,25.335
0.433812,-0.037342,24.644
0.433833,-0.00751,25.07
0.433854,0.045478,24.933
0.433875,0.072181,25.074
0.433896,0.056952,25.034
0.433917,0.027746,25.07
0.433938,-0.0121,24.843
0.433958,-0.009805,24.357
0.433979,0.002295,24.927
0.434,0.000417,24.626
0.434021,-0.006676,25.14
0.434042,-0.009179,24.774
0.434062,0.017524,25.169
0.434083,0.046521,25.401
0.434104,0.078022,25.219
0.434125,0.063002,25.539
0.434146,-0.003964,25.088
0.434167,-0.059038,25.216
0.434188,-0.089079,25.282
0.434208,-0.063836,24.817
0.434229,-0.028163,25.154
0.43425,-0.010014,25.501
0.434271,0.00146,25.526
0.434292,0.000626,25.364
0.434312,0.029832,25.268
0.434333,0.060498,24.734
0.434354,0.0678,24.591
0.434375,0.037342,24.936
0.434396,-0.014603,24.817
0.434417,-0.034004,24.949
0.434438,-0.035256,25.049
0.434458,-0.018567,24.958
0.434479,-0.017941,25.106
0.4345,-0.043392,24.692
0.434521,-0.064671,25.029
0.434542,-0.065088,24.941
0.434562,-0.028372,25.226
0.434583,0.008136,25.026
0.434604,0.017315,24.86
0.434625,0.013769,24.855
0.434646,0.003755,25.314
0.434667,0.0121,24.354
0.434688,0.034839,25.124
0.434708,0.037968,25.071
0.434729,0.017941,25.26
0.43475,-0.030249,24.974
0.434771,-0.050068,24.592
0.434792,-0.034422,25.106
0.434812,-0.0121,25.206
0.434833,0.006258,24.906
0.434854,-0.00605,25.056
0.434875,-0.012308,25.123
0.434896,0.000209,25.17
0.434917,0.03463,25.171
0.434938,0.071764,25.486
0.434958,0.077814,24.952
0.434979,0.054449,24.968
0.435,0.025451,24.654
0.435021,0.020236,25.183
0.435042,0.029415,24.786
0.435062,0.04527,24.482
0.435083,0.035047,25.239
0.435104,0.0,24.782
0.435125,-0.010848,25.05
0.435146,0.010222,24.75
0.435167,0.041723,25.374
0.435188,0.069469,24.727
0.435208,0.070095,24.545
0.435229,0.046313,24.953
0.43525,0.045061,24.898
0.435271,0.066757,24.952
0.435292,0.104934,24.945
0.435312,0.133722,24.837
0.435333,0.128298,25.419
0.435354,0.121206,25.313
0.435375,0.118911,24.927
0.435396,0.124961,25.884
0.435417,0.127047,24.679
0.435438,0.095546,24.613
0.435458,0.042349,25.139
0.435479,0.0121,25.31
0.4355,0.014812,24.942
0.435521,0.03609,25.122
0.435542,0.062167,25.245
0.435562,0.065922,24.805
0.435583,0.059873,25.374
0.435604,0.059038,25.09
0.435625,0.055283,25.35
0.435646,0.053823,24.81
0.435667,0.023365,24.701
0.435688,-0.029206,25.329
0.435708,-0.069886,25.417
0.435729,-0.095963,24.936
0.43575,-0.081151,25.001
0.435771,-0.056535,25.016
0.435792,-0.031918,25.091
0.435812,-0.019818,25.155
0.435833,-0.023365,24.997
0.435854,-0.001252,24.972
0.435875,0.023574,25.088
0.435896,0.048399,25.394
0.435917,0.024408,25.146
0.435938,-0.055283,24.73
0.435958,-0.130385,24.784
0.435979,-0.17023,24.952
0.436,-0.157922,25.145
0.436021,-0.131428,24.669
0.436042,-0.099718,25.025
0.436062,-0.057578,25.171
0.436083,-0.018567,25.08
0.436104,0.024408,25.144
0.436125,0.045687,24.786
0.436146,0.015646,25.06
0.436167,-0.04819,24.75
0.436188,-0.112026,24.784
0.436208,-0.138312,25.157
0.436229,-0.124126,25.003
0.43625,-0.085741,25.133
0.436271,-0.04214,25.142
0.436292,-0.01961,24.839
0.436312,-0.00459,25.496
0.436333,-0.004381,24.912
0.436354,-0.01502,24.853
0.436375,-0.034004,25.382
0.436396,-0.082194,25.354
0.436417,-0.133514,24.941
0.436438,-0.160634,25.145
0.436458,-0.132262,24.288
0.436479,-0.078648,25.087
0.4365,-0.032127,25.183
0.436521,0.005424,24.514
0.436542,0.025451,25.394
0.436562,0.060498,25.19
0.436583,0.079691,24.874
0.436604,0.072598,24.853
0.436625,0.038177,25.182
0.436646,-0.029832,25.285
0.436667,-0.074893,24.808
0.436688,-0.099092,25.449
0.436708,-0.081151,24.344
0.436729,-0.028163,24.722
0.43675,0.017941,24.491
0.436771,0.070095,25.466
0.436792,0.102639,25.332
0.436812,0.132262,25.123
0.436833,0.156462,25.107
0.436854,0.133097,25.007
0.436875,0.064671,25.343
0.436896,-0.023365,25.491
0.436917,-0.068634,25.031
0.436938,-0.05883,25.357
0.436958,-0.026286,24.79
0.436979,0.010639,24.878
0.437,0.055283,25.342
0.437021,0.101387,25.254
0.437042,0.133097,24.752
0.437062,0.140815,25.365
0.437083,0.104725,24.945
0.437104,0.034839,25.162
0.437125,-0.043809,25.004
0.437146,-0.097215,24.513
0.437167,-0.100344,24.886
0.437188,-0.058621,24.745
0.437208,-0.000209,24.614
0.437229,0.048399,24.458
0.43725,0.078857,25.33
0.437271,0.098884,24.792
0.437292,0.105559,24.937
0.437312,0.092417,25.002
0.437333,0.056743,24.693
0.437354,-0.00459,24.559
0.437375,-0.064462,25.463
0.437396,-0.083655,25.159
0.437417,-0.048607,25.219
0.437438,-0.001252,25.136
0.437458,0.047564,25.05
0.437479,0.086993,25.481
0.4375,0.111192,24.704
0.437521,0.1356,24.498
0.437542,0.125795,25.354
0.437562,0.086575,25.534
0.437583,0.002086,25.009
0.437604,-0.087827,25.037
0.437625,-0.127881,25.46
0.437646,-0.12204,25.045
0.437667,-0.065297,24.605
0.437688,-0.009179,25.172
0.437708,0.05424,24.743
0.437729,0.103682,25.313
0.43775,0.120997,24.707
0.437771,0.128298,25.42
0.437792,0.090539,24.614
0.437812,0.024408,25.59
0.437833,-0.075727,24.923
0.437854,-0.156462,25.262
0.437875,-0.157296,25.058
0.437896,-0.11599,25.143
0.437917,-0.050694,25.157
0.437938,0.002712,25.317
0.437958,0.046313,25.038
0.437979,0.091999,25.106
0.438,0.120788,24.856
0.438021,0.132679,25.016
0.438042,0.097006,25.25
0.438062,0.02253,25.222
0.438083,-0.061124,25.396
0.438104,-0.115782,25.096
0.438125,-0.101596,24.745
0.438146,-0.055283,25.032
0.438167,0.014603,25.015
0.438188,0.083655,25.247
0.438208,0.129342,24.917
0.438229,0.180661,24.671
0.43825,0.206529,24.681
0.438271,0.199228,25.005
0.438292,0.141441,24.719
0.438312,0.038385,24.78
0.438333,-0.030249,25.032
0.438354,-0.053823,24.938
0.438375,-0.029206,24.305
0.438396,0.022739,25.407
0.438417,0.080734,25.453
0.438438,0.137478,24.941
0.438458,0.168144,25.315
0.438479,0.186502,24.988
0.4385,0.17774,25.116
0.438521,0.133305,24.999
0.438542,0.061542,25.274
0.438562,-0.017315,25.283
0.438583,-0.042558,25.482
0.438604,-0.015646,25.14
0.438625,0.01502,24.924
0.438646,0.039846,25.449
0.438667,0.04965,25.207
0.438688,0.055283,25.132
0.438708,0.063002,24.696
0.438729,0.067174,24.948
0.43875,0.067591,24.487
0.438771,0.042558,24.902
0.438792,0.00897,24.399
0.438812,-0.029623,24.799
0.438833,-0.02566,25.2
0.438854,0.028163,24.425
0.438875,0.058204,24.906
0.438896,0.069886,24.626
0.438917,0.078857,24.616
0.438938,0.103682,24.337
0.438958,0.12955,25.222
0.438979,0.132262,25.009
0.439,0.114321,25.283
0.439021,0.054031,25.637
0.439042,-0.013143,24.674
0.439062,-0.047564,24.819
0.439083,-0.051528,25.103
0.439104,-0.048607,24.802
0.439125,-0.064254,24.674
0.439146,-0.07385,25.417
0.439167,-0.069469,24.76
0.439188,-0.043183,25.392
0.439208,-0.002295,25.287
0.439229,0.00897,25.103
0.43925,-0.027537,24.91
0.439271,-0.083863,24.961
0.439292,-0.112026,25.222
0.439312,-0.107228,25.007
0.439333,-0.092417,25.194
0.439354,-0.086367,24.61
0.439375,-0.08741,24.609
0.439396,-0.082194,24.67
0.439417,-0.064879,24.926
0.439438,-0.036716,24.887
0.439458,-0.013977,25.148
0.439479,-0.02107,25.051
0.4395,-0.054031,25.273
0.439521,-0.079691,25.2
0.439542,-0.072807,24.845
0.439562,-0.046938,24.887
0.439583,-0.017524,24.726
0.439604,-0.000209,24.916
0.439625,0.004381,24.862
0.439646,0.025451,24.735
0.439667,0.056743,25.161
0.439688,0.083238,25.183
0.439708,0.082403,25.404
0.439729,0.050902,24.752
0.43975,0.017941,25.146
0.439771,0.011057,25.246
0.439792,0.053197,25.264
0.439812,0.085532,24.806
0.439833,0.08741,25.722
0.439854,0.085324,25.174
0.439875,0.075102,24.987
0.439896,0.086367,24.773
0.439917,0.107646,25.29
0.439938,0.116825,25.151
0.439958,0.080734,25.349
0.439979,0.010014,25.563
0.44,-0.033796,25.186
0.440021,-0.032961,25.478
0.440042,0.005841,24.445
0.440062,0.039846,24.747
0.440083,0.054449,25.094
0.440104,0.064879,24.862
0.440125,0.088244,25.254
0.440146,0.125378,25.014
0.440167,0.151038,25.132
0.440188,0.133722,25.101
0.440208,0.084489,24.661
0.440229,0.031501,24.963
0.44025,-0.003129,24.728
0.440271,0.003338,25.129
0.440292,0.016272,24.896
0.440312,0.020444,24.683
0.440333,0.020444,25.09
0.440354,0.044852,24.333
0.440375,0.093668,24.666
0.440396,0.130385,24.84
0.440417,0.137269,24.412
0.440438,0.104516,25.386
0.440458,0.06321,25.166
0.440479,0.01961,25.265
0.4405,-0.000834,25.355
0.440521,0.006258,24.94
0.440542,0.005215,24.481
0.440562,-0.003755,24.445
0.440583,-0.011474,25.155
0.440604,0.00459,25.54
0.440625,0.024408,24.924
0.440646,0.040263,24.851
0.440667,0.032335,24.572
0.440688,-0.002295,25.102
0.440708,-0.017315,25.211
0.440729,-0.026494,24.76
0.44075,-0.00897,25.219
0.440771,0.007719,25.161
0.440792,0.00605,25.257
0.440812,0.017941,24.705
0.440833,0.013977,24.707
0.440854,0.03463,25.099
0.440875,0.070095,25.449
0.440896,0.060707,25.239
0.440917,0.010848,25.246
0.440938,-0.045478,25.017
0.440958,-0.056326,24.956
0.440979,-0.035047,24.862
0.441,-0.01502,24.856
0.441021,-0.004798,24.795
0.441042,-0.002086,25.139
0.441062,0.011474,24.987
0.441083,0.037342,25.544
0.441104,0.080317,25.417
0.441125,0.091374,24.679
0.441146,0.04214,24.991
0.441167,-0.017315,24.808
0.441188,-0.049233,25.023
0.441208,-0.033378,24.842
0.441229,-0.010639,25.056
0.44125,-0.013143,24.95
0.441271,-0.019193,25.151
0.441292,-0.021279,24.48
0.441312,-0.012934,25.492
0.441333,0.007093,24.786
0.441354,0.027746,24.853
0.441375,0.021696,25.243
0.441396,-0.014603,25.298
0.441417,-0.052362,24.968
0.441438,-0.059873,24.974
0.441458,-0.023991,25.201
0.441479,-0.001669,24.556
0.4415,-0.01502,24.786
0.441521,-0.030875,24.886
0.441542,-0.015646,24.952
0.441562,0.031501,25.212
0.441583,0.06029,25.365
0.441604,0.074684,24.877
0.441625,0.052154,25.144
0.441646,-0.010431,25.105
0.441667,-0.026077,25.13
0.441688,0.007093,24.795
0.441708,0.040889,25.078
0.441729,0.051111,24.286
0.44175,0.02858,25.023
0.441771,0.010431,24.843
0.441792,0.005424,24.895
0.441812,0.016272,25.039
0.441833,0.021696,24.871
0.441854,-0.014603,25.31
0.441875,-0.061124,25.219
0.441896,-0.090122,24.685
0.441917,-0.069469,24.889
0.441938,-0.026286,24.564
0.441958,0.011682,25.227
0.441979,0.024408,24.967
0.442,-0.00605,25.064
0.442021,-0.032753,24.949
0.442042,-0.039846,25.171
0.442062,-0.026703,25.386
0.442083,-0.039846,25.149
0.442104,-0.086993,25.293
0.442125,-0.134766,25.179
0.442146,-0.158339,25.309
0.442167,-0.125378,24.88
0.442188,-0.084698,25.431
0.442208,-0.073433,24.864
0.442229,-0.089705,25.277
0.44225,-0.112444,24.457
0.442271,-0.09033,24.444
0.442292,-0.038177,25.201
0.442312,0.005633,24.951
0.442333,0.006884,24.673
0.442354,-0.031084,25.312
0.442375,-0.055283,24.39
0.442396,-0.0557,25.203
0.442417,-0.026703,25.056
0.442438,0.001043,25.431
0.442458,0.001043,25.278
0.442479,-0.016272,25.104
0.4425,-0.032127,24.467
0.442521,-0.013143,25.194
0.442542,0.013351,25.1
0.442562,0.009805,24.642
0.442583,-0.018775,24.787
0.442604,-0.055492,24.667
0.442625,-0.072598,25.069
0.442646,-0.054449,24.903
0.442667,-0.021696,24.938
0.442688,0.005424,24.565
0.442708,-0.000834,25.142
0.442729,-0.016481,25.381
0.44275,-0.005424,25.014
0.442771,0.035673,24.754
0.442792,0.062793,24.868
0.442812,0.030458,24.826
0.442833,0.000209,25.003
0.442854,-0.021487,24.893
0.442875,-0.015229,24.88
0.442896,0.031292,25.406
0.442917,0.055909,24.421
0.442938,0.065505,24.81
0.442958,0.047773,24.767
0.442979,0.036299,24.383
0.443,0.063002,24.775
0.443021,0.083863,25.287
0.443042,0.091374,25.226
0.443062,0.059873,25.11
0.443083,0.030249,24.333
0.443104,0.027954,24.85
0.443125,0.039846,25.009
0.443146,0.077814,25.014
0.443167,0.093042,25.086
0.443188,0.082612,25.332
0.443208,0.054657,24.24
0.443229,0.045478,24.218
0.44325,0.073224,25.163
0.443271,0.086993,24.9
0.443292,0.074893,24.911
0.443312,0.047564,24.883
0.443333,0.040471,25.115
0.443354,0.044644,24.075
0.443375,0.036508,24.99
0.443396,0.02253,25.595
0.443417,0.004381,24.97
0.443438,-0.01356,24.376
0.443458,-0.011265,25.281
0.443479,0.017315,24.549
0.4435,0.060498,24.786
0.443521,0.082194,24.874
0.443542,0.070721,24.517
0.443562,0.059455,24.829
0.443583,0.038385,25.095
0.443604,0.026494,25.411
0.443625,0.01356,25.074
0.443646,-0.016898,25.502
0.443667,-0.057995,25.091
0.443688,-0.092625,24.847
0.443708,-0.076353,24.511
0.443729,-0.040054,25.025
0.44375,-0.008345,24.928
0.443771,0.006676,25.004
0.443792,0.016898,24.881
0.443812,0.038385,24.743
0.443833,0.070929,25.18
0.443854,0.106602,25.125
0.443875,0.094294,25.475
0.443896,0.03171,24.96
0.443917,-0.039428,24.758
0.443938,-0.079482,25.248
0.443958,-0.074267,24.935
0.443979,-0.052571,25.216
0.444,-0.03171,25.826
0.444021,-0.009179,24.429
0.444042,-0.011265,24.647
0.444062,-0.008762,25.287
0.444083,0.008553,24.329
0.444104,0.00897,24.951
0.444125,-0.021905,24.548
0.444146,-0.088662,24.849
0.444167,-0.119537,25.074
0.444188,-0.106811,24.594
0.444208,-0.062585,25.479
0.444229,0.002503,25.0
0.44425,0.052988,25.022
0.444271,0.094086,24.556
0.444292,0.118702,24.744
0.444312,0.12809,25.419
0.444333,0.120371,24.68
0.444354,0.07239,25.133
0.444375,0.001043,24.878
0.444396,-0.054449,25.08
0.444417,-0.077814,25.317
0.444438,-0.036508,24.937
0.444458,0.03171,25.029
0.444479,0.094294,25.036
0.4445,0.153124,24.963
0.444521,0.185042,25.036
0.444542,0.212996,24.818
0.444562,0.219672,24.461
0.444583,0.193178,24.912
0.444604,0.124543,25.162
0.444625,0.026077,25.173
0.444646,-0.037342,24.859
0.444667,-0.046104,24.776
0.444688,-0.008345,24.896
0.444708,0.042349,25.067
0.444729,0.081777,25.296
0.44475,0.12204,25.023
0.444771,0.149786,24.854
0.444792,0.153541,24.963
0.444812,0.1235,25.25
0.444833,0.050902,24.949
0.444854,-0.027954,24.882
0.444875,-0.093668,24.646
0.444896,-0.121414,24.866
0.444917,-0.092834,25.409
0.444938,-0.040889,24.668
0.444958,0.020862,25.107
0.444979,0.069052,25.19
0.445,0.106602,24.908
0.445021,0.150203,25.492
0.445042,0.155001,25.259
0.445062,0.113695,24.933
0.445083,0.022948,25.429
0.445104,-0.072598,25.41
0.445125,-0.114947,25.069
0.445146,-0.117868,24.372
0.445167,-0.069052,25.274
0.445188,-0.005841,25.035
0.445208,0.04068,24.992
0.445229,0.072598,25.075
0.44525,0.097632,24.952
0.445271,0.108689,24.819
0.445292,0.066131,24.958
0.445312,-0.007719,24.975
0.445333,-0.095963,24.792
0.445354,-0.161886,25.583
0.445375,-0.16731,25.014
0.445396,-0.129133,25.098
0.445417,-0.051528,25.377
0.445438,0.01502,25.333
0.445458,0.047982,25.257
0.445479,0.057369,24.628
0.4455,0.049025,24.373
0.445521,0.037759,25.637
0.445542,-0.024825,25.345
0.445562,-0.098258,25.08
0.445583,-0.158548,24.899
0.445604,-0.192135,24.857
0.445625,-0.152706,24.643
0.445646,-0.098466,24.914
0.445667,-0.026494,24.956
0.445688,0.026077,24.944
0.445708,0.066548,25.288
0.445729,0.113278,25.034
0.44575,0.118076,24.955
0.445771,0.101178,24.775
0.445792,0.031084,24.74
0.445812,-0.035256,25.543
0.445833,-0.080943,25.053
0.445854,-0.083029,24.775
0.445875,-0.027746,25.011
0.445896,0.012308,25.63
0.445917,0.088036,24.691
0.445938,0.141233,24.825
0.445958,0.176697,25.35
0.445979,0.202774,25.375
0.446,0.182538,24.945
0.446021,0.143945,25.008
0.446042,0.044435,24.601
0.446062,-0.023991,25.056
0.446083,-0.066757,25.056
0.446104,-0.075727,25.204
0.446125,-0.017524,24.977
0.446146,0.030249,24.833
0.446167,0.088662,25.065
0.446188,0.103056,25.311
0.446208,0.109106,24.774
0.446229,0.115364,24.632
0.44625,0.05278,24.845
0.446271,-0.023991,24.701
0.446292,-0.088036,24.751
0.446312,-0.094294,25.338
0.446333,-0.069886,24.762
0.446354,-0.020444,25.009
0.446375,0.055492,24.437
0.446396,0.078648,25.198
0.446417,0.102847,25.226
0.446438,0.126838,25.435
0.446458,0.139772,25.13
0.446479,0.148117,24.958
0.4465,0.090748,24.888
0.446521,0.03922,25.189
0.446542,-0.010014,24.915
0.446562,-0.043183,25.031
0.446583,0.005424,25.03
0.446604,0.050902,24.772
0.446625,0.090748,25.348
0.446646,0.118911,24.876
0.446667,0.141024,24.711
0.446688,0.166266,25.299
0.446708,0.155418,25.194
0.446729,0.123083,24.855
0.44675,0.041097,24.795
0.446771,-0.030875,24.991
0.446792,-0.068217,25.167
0.446812,-0.060498,25.377
0.446833,-0.011682,25.382
0.446854,0.010431,24.992
0.446875,0.052571,25.002
0.446896,0.0799,24.759
0.446917,0.097006,25.033
0.446938,0.108063,24.433
0.446958,0.075102,25.512
0.446979,0.027329,25.143
0.447,-0.058204,25.268
0.447021,-0.112652,24.953
0.447042,-0.10389,25.099
0.447062,-0.08136,24.82
0.447083,-0.051528,24.767
0.447104,-0.032127,24.867
0.447125,0.003129,25.608
0.447146,0.03922,25.407
0.447167,0.065297,25.027
0.447188,0.078857,24.24
0.447208,0.049233,25.714
0.447229,0.002295,24.925
0.44725,-0.044852,24.59
0.447271,-0.061542,24.831
0.447292,-0.047982,24.342
0.447312,-0.02107,25.353
0.447333,0.00897,25.311
0.447354,0.025451,25.542
0.447375,0.051737,25.416
0.447396,0.093668,25.249
0.447417,0.1356,24.798
0.447438,0.129342,25.025
0.447458,0.068843,25.178
0.447479,0.003129,24.902
0.4475,-0.043601,25.127
0.447521,-0.04965,24.701
0.447542,-0.041097,25.038
0.447562,-0.04673,24.88
0.447583,-0.060498,25.086
0.447604,-0.06321,24.482
0.447625,-0.022113,25.143
0.447646,0.024199,25.234
0.447667,0.051945,24.829
0.447688,0.026077,25.148
0.447708,-0.045895,25.641
0.447729,-0.092208,24.808
0.44775,-0.118285,24.342
0.447771,-0.103473,25.368
0.447792,-0.084072,24.985
0.447812,-0.080108,24.678
0.447833,-0.050485,25.164
0.447854,-0.012934,24.407
0.447875,0.040054,25.277
0.447896,0.07239,24.929
0.447917,0.065714,24.746
0.447938,0.029832,24.87
0.447958,-0.022948,25.457
0.447979,-0.041097,24.925
0.448,-0.045895,24.64
0.448021,-0.042975,25.13
0.448042,-0.04673,24.769
0.448062,-0.059873,24.892
0.448083,-0.035465,24.71
0.448104,-0.003964,24.767
0.448125,0.041723,25.498
0.448146,0.070095,25.365
0.448167,0.044226,24.983
0.448188,-0.001043,25.146
0.448208,-0.050068,24.869
0.448229,-0.06634,24.611
0.44825,-0.070303,25.126
0.448271,-0.076145,24.655
0.448292,-0.076562,24.589
0.448312,-0.073641,24.654
0.448333,-0.042349,25.063
0.448354,-0.001669,25.298
0.448375,0.042558,24.982
0.448396,0.049859,24.937
0.448417,0.003964,24.962
0.448438,-0.03171,24.693
0.448458,-0.039011,24.967
0.448479,-0.0121,25.091
0.4485,0.006258,24.931
